env_min(m) 0.0000 0.0000 0.0000
env_max(m) 10.0000 10.0000 2.0000
NumCells_XYZ 100 100 20
CellSizes_XYZ[m] 0.1000 0.1000 0.1000
GasSourceLocation_XYZ[m] 2.5000 7.4286 0.5000
GasType ethanol
Cell_x	 Cell_y	 Cell_z	 Gas_conc[10^⁻3ppm]	 Wind_u[10^⁻3m/s]	 Wind_v[10^⁻3m/s]	 Wind_w[10^⁻3m/s]
18 88 0 1376690 0 0 0
18 88 1 956033 0 0 0
18 88 2 423794 0 0 0
18 88 3 122601 0 0 0
18 88 4 21953 0 0 0
18 88 5 2051 0 0 0
18 88 6 54 0 0 0
18 88 7 0 0 0 0
18 89 0 1184596 0 0 0
18 89 1 853291 0 0 0
18 89 2 391916 0 0 0
18 89 3 113491 0 0 0
18 89 4 19464 0 0 0
18 89 5 1704 0 0 0
18 89 6 25 0 0 0
18 89 7 0 0 0 0
18 90 0 968553 0 0 0
18 90 1 702503 0 0 0
18 90 2 318044 0 0 0
18 90 3 88364 0 0 0
18 90 4 14440 0 0 0
18 90 5 1219 0 0 0
18 90 6 14 0 0 0
18 90 7 0 0 0 0
18 91 0 729712 0 0 0
18 91 1 520907 0 0 0
18 91 2 227185 0 0 0
18 91 3 59818 0 0 0
18 91 4 9348 0 0 0
18 91 5 770 0 0 0
18 91 6 11 0 0 0
18 91 7 0 0 0 0
18 92 0 505451 0 0 0
18 92 1 355188 0 0 0
18 92 2 149412 0 0 0
18 92 3 37568 0 0 0
18 92 4 5673 0 0 0
18 92 5 446 0 0 0
18 92 6 8 0 0 0
18 92 7 0 0 0 0
18 93 0 353437 0 0 0
18 93 1 246613 0 0 0
18 93 2 101652 0 0 0
18 93 3 24876 0 0 0
18 93 4 3642 0 0 0
18 93 5 255 0 0 0
18 93 6 2 0 0 0
18 93 7 0 0 0 0
18 94 0 269000 0 0 0
18 94 1 184257 0 0 0
18 94 2 75243 0 0 0
18 94 3 18421 0 0 0
18 94 4 2688 0 0 0
18 94 5 174 0 0 0
18 94 6 0 0 0 0
18 94 7 0 0 0 0
18 95 0 205842 0 0 0
18 95 1 133892 0 0 0
18 95 2 53044 0 0 0
18 95 3 12846 0 0 0
18 95 4 1870 0 0 0
18 95 5 117 0 0 0
18 95 6 0 0 0 0
18 95 7 0 0 0 0
18 96 0 144436 0 0 0
18 96 1 87225 0 0 0
18 96 2 32427 0 0 0
18 96 3 7442 0 0 0
18 96 4 1038 0 0 0
18 96 5 59 0 0 0
18 98 19 0 321 -661 -499
18 99 19 0 -3858 501 1629
19 0 0 0 -565 71 27
19 0 19 0 -525 25 -58
19 1 0 0 -607 79 9
19 1 1 0 -539 48 9
19 1 2 0 -538 50 5
19 1 3 0 -538 51 2
19 1 4 0 -538 53 -2
19 1 5 0 -539 53 -1
19 1 6 0 -539 53 0
19 1 7 0 -539 53 0
19 1 8 0 -539 53 0
19 1 9 0 -539 53 0
19 1 10 0 -539 53 0
19 1 11 0 -540 52 0
19 1 12 0 -540 52 -1
19 1 13 0 -540 52 -1
19 1 14 0 -540 52 -1
19 1 15 0 -541 51 -2
19 1 16 0 -541 50 -4
19 1 17 0 -541 48 -6
19 1 18 0 -543 45 -11
19 1 19 0 -508 -23 -53
19 2 19 0 -625 109 3
19 3 0 0 -552 157 1
19 3 1 0 -552 143 1
19 3 2 0 -552 146 1
19 3 3 0 -552 148 0
19 3 4 0 -552 150 0
19 3 5 0 -552 150 0
19 3 6 0 -552 149 0
19 3 7 0 -552 149 0
19 3 8 0 -552 149 0
19 3 9 0 -552 150 0
19 3 10 0 -553 150 0
19 3 11 0 -553 150 -1
19 3 12 0 -553 150 -2
19 3 13 0 -553 151 -2
19 3 14 0 -554 151 -3
19 3 15 0 -554 152 -5
19 3 16 0 -554 153 -7
19 3 17 0 -555 153 -12
19 3 18 0 -556 155 -18
19 3 19 0 -618 26 -46
19 5 0 0 -565 257 0
19 5 1 0 -565 256 0
19 5 2 0 -565 256 0
19 5 3 0 -565 256 0
19 5 4 0 -565 256 0
19 5 5 0 -565 256 0
19 5 6 0 -565 256 0
19 5 7 0 -565 256 0
19 5 8 0 -566 256 0
19 5 9 0 -566 256 0
19 5 10 0 -566 256 0
19 5 11 0 -566 257 0
19 5 12 0 -567 257 0
19 5 13 0 -567 257 0
19 5 14 0 -568 258 0
19 5 15 0 -569 259 0
19 5 16 0 -570 259 0
19 5 17 0 -571 261 1
19 5 18 0 -573 263 3
19 5 19 0 -579 285 1
19 7 0 0 -601 356 0
19 7 1 0 -600 355 0
19 7 2 0 -600 355 0
19 7 3 0 -600 355 0
19 7 4 0 -600 355 0
19 7 5 0 -600 355 0
19 7 6 0 -600 355 0
19 7 7 0 -600 355 0
19 7 8 0 -600 355 0
19 7 9 0 -601 355 0
19 7 10 0 -601 355 0
19 7 11 0 -601 355 0
19 7 12 0 -601 355 0
19 7 13 0 -602 355 -1
19 7 14 0 -602 356 -1
19 7 15 0 -603 356 -1
19 7 16 0 -603 356 -2
19 7 17 0 -604 356 -2
19 7 18 0 -605 356 -3
19 7 19 0 -606 358 -2
19 9 0 0 -618 453 0
19 9 1 0 -618 453 0
19 9 2 0 -618 453 0
19 9 3 0 -617 452 0
19 9 4 0 -617 452 0
19 9 5 0 -617 452 0
19 9 6 0 -617 452 0
19 9 7 0 -617 452 0
19 9 8 0 -618 452 0
19 9 9 0 -618 453 0
19 9 10 0 -618 453 0
19 9 11 0 -619 453 0
19 9 12 0 -620 453 0
19 9 13 0 -621 454 0
19 9 14 0 -622 454 0
19 9 15 0 -624 455 1
19 9 16 0 -625 455 0
19 9 17 0 -627 456 0
19 9 18 0 -630 456 0
19 9 19 0 -632 458 0
19 11 0 0 -692 537 0
19 11 1 0 -692 537 0
19 11 2 0 -693 537 0
19 11 3 0 -693 536 0
19 11 4 0 -693 536 0
19 11 5 0 -693 536 0
19 11 6 0 -693 536 0
19 11 7 0 -693 536 0
19 11 8 0 -693 536 0
19 11 9 0 -693 536 0
19 11 10 0 -693 536 0
19 11 11 0 -693 536 0
19 11 12 0 -692 535 0
19 11 13 0 -691 535 0
19 11 14 0 -690 535 0
19 11 15 0 -689 535 0
19 11 16 0 -688 535 0
19 11 17 0 -686 536 0
19 11 18 0 -686 536 0
19 11 19 0 -685 535 0
19 13 0 0 -682 588 -1
19 13 1 0 -682 588 0
19 13 2 0 -682 588 0
19 13 3 0 -682 588 0
19 13 4 0 -682 588 0
19 13 5 0 -682 588 0
19 13 6 0 -683 588 0
19 13 7 0 -683 588 0
19 13 8 0 -683 588 0
19 13 9 0 -683 588 0
19 13 10 0 -683 588 0
19 13 11 0 -683 588 0
19 13 12 0 -683 588 0
19 13 13 0 -683 588 1
19 13 14 0 -683 588 1
19 13 15 0 -682 589 2
19 13 16 0 -682 589 2
19 13 17 0 -682 590 2
19 13 18 0 -682 590 2
19 13 19 0 -681 591 1
19 15 0 0 -687 657 0
19 15 1 0 -687 657 0
19 15 2 0 -687 657 0
19 15 3 0 -688 657 0
19 15 4 0 -688 657 0
19 15 5 0 -688 657 0
19 15 6 0 -688 657 0
19 15 7 0 -688 657 0
19 15 8 0 -688 657 0
19 15 9 0 -688 657 0
19 15 10 0 -688 657 0
19 15 11 0 -688 656 0
19 15 12 0 -688 656 0
19 15 13 0 -688 655 0
19 15 14 0 -687 655 1
19 15 15 0 -686 654 1
19 15 16 0 -685 653 1
19 15 17 0 -683 652 1
19 15 18 0 -682 651 0
19 15 19 0 -679 649 0
19 17 0 0 -627 666 0
19 17 1 0 -628 666 0
19 17 2 0 -628 666 0
19 17 3 0 -628 666 0
19 17 4 0 -628 666 0
19 17 5 0 -628 666 0
19 17 6 0 -629 666 0
19 17 7 0 -629 666 0
19 17 8 0 -629 666 0
19 17 9 0 -629 666 0
19 17 10 0 -629 666 0
19 17 11 0 -629 666 0
19 17 12 0 -630 666 0
19 17 13 0 -630 665 0
19 17 14 0 -629 665 0
19 17 15 0 -629 665 0
19 17 16 0 -629 665 0
19 17 17 0 -629 664 0
19 17 18 0 -628 664 -1
19 17 19 0 -627 660 0
19 19 0 0 -622 640 0
19 19 1 0 -622 640 0
19 19 2 0 -622 640 0
19 19 3 0 -622 640 0
19 19 4 0 -623 639 0
19 19 5 0 -623 639 0
19 19 6 0 -623 639 0
19 19 7 0 -623 639 0
19 19 8 0 -624 639 0
19 19 9 0 -624 639 0
19 19 10 0 -624 639 0
19 19 11 0 -624 639 0
19 19 12 0 -624 639 0
19 19 13 0 -624 639 0
19 19 14 0 -623 639 0
19 19 15 0 -623 639 0
19 19 16 0 -622 640 0
19 19 17 0 -622 640 0
19 19 18 0 -621 640 0
19 19 19 0 -619 636 0
19 21 0 0 -616 610 0
19 21 1 0 -616 610 0
19 21 2 0 -617 611 0
19 21 3 0 -617 611 0
19 21 4 0 -617 611 0
19 21 5 0 -617 611 0
19 21 6 0 -617 611 0
19 21 7 0 -617 611 0
19 21 8 0 -618 611 0
19 21 9 0 -618 612 0
19 21 10 0 -618 612 0
19 21 11 0 -618 612 0
19 21 12 0 -618 612 0
19 21 13 0 -618 612 0
19 21 14 0 -619 612 0
19 21 15 0 -618 613 0
19 21 16 0 -618 613 0
19 21 17 0 -618 614 0
19 21 18 0 -618 614 0
19 21 19 0 -618 614 0
19 23 0 0 -648 550 0
19 23 1 0 -648 550 0
19 23 2 0 -648 550 0
19 23 3 0 -649 550 0
19 23 4 0 -649 550 0
19 23 5 0 -649 550 0
19 23 6 0 -649 550 0
19 23 7 0 -649 550 0
19 23 8 0 -649 550 0
19 23 9 0 -649 551 0
19 23 10 0 -649 551 0
19 23 11 0 -649 551 0
19 23 12 0 -650 552 1
19 23 13 0 -650 552 1
19 23 14 0 -650 553 1
19 23 15 0 -651 553 2
19 23 16 0 -651 554 3
19 23 17 0 -652 555 4
19 23 18 0 -653 555 6
19 23 19 0 -654 555 6
19 25 0 0 -715 474 0
19 25 1 0 -716 473 0
19 25 2 0 -716 474 0
19 25 3 0 -716 474 0
19 25 4 0 -717 475 0
19 25 5 0 -717 475 0
19 25 6 0 -717 475 0
19 25 7 0 -717 476 0
19 25 8 0 -717 476 0
19 25 9 0 -717 476 0
19 25 10 0 -718 476 0
19 25 11 0 -718 477 0
19 25 12 0 -718 477 0
19 25 13 0 -718 477 0
19 25 14 0 -718 477 1
19 25 15 0 -718 478 1
19 25 16 0 -719 477 0
19 25 17 0 -719 477 0
19 25 18 0 -720 477 -2
19 25 19 0 -717 534 -3
19 26 19 0 -810 71 33
19 27 0 0 -809 356 -1
19 27 1 0 -811 353 -2
19 27 2 0 -813 355 0
19 27 3 0 -814 355 0
19 27 4 0 -814 355 1
19 27 5 0 -815 356 1
19 27 6 0 -816 356 0
19 27 7 0 -816 356 0
19 27 8 0 -817 357 1
19 27 9 0 -817 357 1
19 27 10 0 -817 357 1
19 27 11 0 -817 358 1
19 27 12 0 -817 358 2
19 27 13 0 -817 359 2
19 27 14 0 -818 360 2
19 27 15 0 -818 362 3
19 27 16 0 -818 363 7
19 27 17 0 -818 367 13
19 27 18 0 -820 374 21
19 27 19 0 -796 143 -9
19 28 0 0 -897 170 7
19 28 1 0 -846 133 -6
19 28 2 0 -851 133 -2
19 28 3 0 -853 133 0
19 28 4 0 -855 134 0
19 28 5 0 -855 134 0
19 28 6 0 -856 134 0
19 28 7 0 -856 134 0
19 28 8 0 -856 134 1
19 28 9 0 -856 134 1
19 28 10 0 -856 134 1
19 28 11 0 -857 135 2
19 28 12 0 -857 135 3
19 28 13 0 -856 135 4
19 28 14 0 -856 135 6
19 28 15 0 -855 135 9
19 28 16 0 -853 135 16
19 28 17 0 -850 138 24
19 28 18 0 -846 134 41
19 28 19 0 -850 84 49
19 29 0 0 -959 79 -10
19 29 1 0 -835 94 -1
19 29 2 0 -833 93 -1
19 29 3 0 -834 94 1
19 29 4 0 -834 94 1
19 29 5 0 -834 95 1
19 29 6 0 -834 95 1
19 29 7 0 -835 95 1
19 29 8 0 -835 95 1
19 29 9 0 -835 95 1
19 29 10 0 -836 95 1
19 29 11 0 -836 95 2
19 29 12 0 -836 95 2
19 29 13 0 -836 95 4
19 29 14 0 -837 95 5
19 29 15 0 -837 94 6
19 29 16 0 -836 92 10
19 29 17 0 -835 93 10
19 29 18 0 -841 90 36
19 29 19 0 -823 83 9
19 30 0 0 -3 0 0
19 30 19 0 -3 0 0
19 31 0 0 -1 0 0
19 31 1 0 0 0 0
19 31 2 0 0 0 0
19 31 3 0 -1 0 0
19 31 4 0 -1 0 0
19 31 5 0 -1 0 0
19 31 6 0 -2 0 0
19 31 7 0 -2 0 0
19 31 8 0 -2 0 0
19 31 9 0 -2 0 0
19 31 10 0 -2 0 0
19 31 11 0 -2 0 0
19 31 12 0 -1 0 0
19 31 13 0 -1 0 0
19 31 14 0 -1 0 0
19 31 15 0 0 0 0
19 31 16 0 0 0 0
19 31 17 0 0 0 0
19 31 18 0 0 0 0
19 31 19 0 0 0 0
19 32 19 0 -1 1 0
19 33 0 0 0 0 0
19 33 1 0 0 0 0
19 33 2 0 0 0 0
19 33 3 0 0 0 0
19 33 4 0 0 0 0
19 33 5 0 0 0 0
19 33 6 0 0 0 0
19 33 7 0 0 0 0
19 33 8 0 0 0 0
19 33 9 0 0 0 0
19 33 10 0 0 0 0
19 33 11 0 0 0 0
19 33 12 0 0 0 0
19 33 13 0 0 0 0
19 33 14 0 0 0 0
19 33 15 0 0 0 0
19 33 16 0 0 0 0
19 33 17 0 0 0 0
19 33 18 0 0 0 0
19 33 19 0 0 3 0
19 34 19 0 0 3 0
19 35 0 0 0 0 0
19 35 1 0 0 0 0
19 35 2 0 0 0 0
19 35 3 0 0 0 0
19 35 4 0 0 0 0
19 35 5 0 -1 0 0
19 35 6 0 -1 0 0
19 35 7 0 -1 0 0
19 35 8 0 -1 0 0
19 35 9 0 -1 0 0
19 35 10 0 0 0 0
19 35 11 0 0 0 0
19 35 12 0 0 0 0
19 35 13 0 0 0 0
19 35 14 0 0 0 0
19 35 15 0 0 0 0
19 35 16 0 0 0 0
19 35 17 0 0 0 0
19 35 18 0 0 0 0
19 35 19 0 3 3 0
19 36 19 0 0 5 0
19 37 0 0 -1 1 0
19 37 1 0 -1 1 0
19 37 2 0 -1 1 0
19 37 3 0 -1 1 0
19 37 4 0 -1 1 0
19 37 5 0 -1 1 0
19 37 6 0 -1 1 0
19 37 7 0 -1 1 0
19 37 8 0 -1 1 0
19 37 9 0 -1 1 0
19 37 10 0 0 1 0
19 37 11 0 0 1 0
19 37 12 0 0 1 0
19 37 13 0 0 1 0
19 37 14 0 0 1 0
19 37 15 0 0 1 0
19 37 16 0 0 1 0
19 37 17 0 0 1 0
19 37 18 0 0 1 0
19 37 19 0 4 4 0
19 38 19 0 0 7 -1
19 39 0 0 0 2 0
19 39 1 0 0 2 0
19 39 2 0 0 2 0
19 39 3 0 0 2 0
19 39 4 0 0 2 0
19 39 5 0 0 2 0
19 39 6 0 0 2 0
19 39 7 0 0 2 0
19 39 8 0 0 2 0
19 39 9 0 0 2 0
19 39 10 0 0 2 0
19 39 11 0 0 2 0
19 39 12 0 0 2 0
19 39 13 0 0 2 0
19 39 14 0 0 2 0
19 39 15 0 0 2 0
19 39 16 0 0 2 0
19 39 17 0 0 2 0
19 39 18 0 0 2 0
19 39 19 0 3 7 0
19 40 19 0 0 10 -2
19 41 0 0 0 3 0
19 41 1 0 0 3 0
19 41 2 0 0 3 0
19 41 3 0 0 3 0
19 41 4 0 0 3 0
19 41 5 0 0 3 0
19 41 6 0 0 3 0
19 41 7 0 0 3 0
19 41 8 0 0 3 0
19 41 9 0 0 3 0
19 41 10 0 0 3 0
19 41 11 0 0 3 0
19 41 12 0 0 3 0
19 41 13 0 0 3 0
19 41 14 0 0 3 0
19 41 15 0 0 3 0
19 41 16 0 0 2 0
19 41 17 0 0 2 0
19 41 18 0 0 2 0
19 41 19 0 0 10 2
19 42 19 0 -3 7 0
19 43 0 0 0 3 0
19 43 1 0 0 3 0
19 43 2 0 0 3 0
19 43 3 0 0 3 0
19 43 4 0 0 3 0
19 43 5 0 0 3 0
19 43 6 0 0 3 0
19 43 7 0 0 3 0
19 43 8 0 0 3 0
19 43 9 0 0 3 0
19 43 10 0 0 3 0
19 43 11 0 0 3 0
19 43 12 0 0 3 0
19 43 13 0 0 3 0
19 43 14 0 0 3 0
19 43 15 0 0 3 0
19 43 16 0 0 3 0
19 43 17 0 0 3 0
19 43 18 0 0 2 0
19 43 19 0 0 7 1
19 44 19 0 -3 5 0
19 45 0 0 0 2 0
19 45 1 0 0 2 0
19 45 2 0 1 2 0
19 45 3 0 1 2 0
19 45 4 0 1 2 0
19 45 5 0 1 2 0
19 45 6 0 1 2 0
19 45 7 0 1 2 0
19 45 8 0 1 2 0
19 45 9 0 1 2 0
19 45 10 0 1 2 0
19 45 11 0 1 2 0
19 45 12 0 1 2 0
19 45 13 0 1 2 0
19 45 14 0 1 2 0
19 45 15 0 1 2 0
19 45 16 0 1 2 0
19 45 17 0 1 2 0
19 45 18 0 1 3 0
19 45 19 0 0 6 1
19 46 19 0 2 7 0
19 47 0 0 1 1 0
19 47 1 0 1 1 0
19 47 2 0 1 1 0
19 47 3 0 1 1 0
19 47 4 0 1 1 0
19 47 5 0 1 1 0
19 47 6 0 1 1 0
19 47 7 0 1 1 0
19 47 8 0 1 1 0
19 47 9 0 1 1 0
19 47 10 0 1 1 0
19 47 11 0 1 1 0
19 47 12 0 1 1 0
19 47 13 0 1 1 0
19 47 14 0 1 1 0
19 47 15 0 2 1 0
19 47 16 0 2 1 0
19 47 17 0 2 1 0
19 47 18 0 2 2 0
19 47 19 0 4 2 -1
19 48 0 0 5 1 0
19 48 1 0 2 0 0
19 48 2 0 3 0 0
19 48 3 0 3 0 0
19 48 4 0 4 0 0
19 48 5 0 4 0 0
19 48 6 0 4 0 0
19 48 7 0 5 0 0
19 48 8 0 6 1 0
19 48 9 0 6 1 0
19 48 10 0 6 1 0
19 48 11 0 5 0 0
19 48 12 0 5 0 1
19 48 13 0 5 0 1
19 48 14 0 4 0 1
19 48 15 0 4 0 1
19 48 16 0 4 0 1
19 48 17 0 3 0 1
19 48 18 0 3 0 1
19 48 19 0 -1 -2 0
19 49 19 0 8 2 0
19 50 0 0 -345 64 -33
19 50 19 0 -330 98 -19
19 51 0 0 -401 157 8
19 51 1 0 -300 98 -1
19 51 2 0 -299 97 -1
19 51 3 0 -298 96 -1
19 51 4 0 -299 97 -2
19 51 5 0 -298 97 -2
19 51 6 0 -297 96 -1
19 51 7 0 -297 96 -1
19 51 8 0 -297 96 -1
19 51 9 0 -297 96 -1
19 51 10 0 -297 96 -1
19 51 11 0 -297 96 0
19 51 12 0 -297 96 0
19 51 13 0 -297 96 0
19 51 14 0 -297 95 0
19 51 15 0 -297 95 0
19 51 16 0 -298 94 1
19 51 17 0 -299 93 1
19 51 18 0 -302 92 -1
19 51 19 0 -447 136 18
19 52 19 0 -429 160 -94
19 53 0 0 -311 274 -6
19 53 1 0 -299 273 -5
19 53 2 0 -299 274 -3
19 53 3 0 -299 274 -2
19 53 4 0 -299 275 -2
19 53 5 0 -299 275 -1
19 53 6 0 -299 275 -1
19 53 7 0 -299 275 -1
19 53 8 0 -299 275 -1
19 53 9 0 -299 276 -1
19 53 10 0 -299 276 -1
19 53 11 0 -300 276 -1
19 53 12 0 -301 277 -1
19 53 13 0 -301 277 -1
19 53 14 0 -303 278 -2
19 53 15 0 -305 280 -2
19 53 16 0 -309 282 0
19 53 17 0 -317 286 0
19 53 18 0 -328 295 4
19 53 19 0 -473 431 38
19 54 19 0 -292 550 -42
19 55 0 0 -312 468 -1
19 55 1 0 -299 468 -1
19 55 2 0 -290 469 -2
19 55 3 0 -288 470 -1
19 55 4 0 -288 470 -1
19 55 5 0 -286 471 -1
19 55 6 0 -286 471 0
19 55 7 0 -286 471 0
19 55 8 0 -286 472 0
19 55 9 0 -286 472 0
19 55 10 0 -286 472 0
19 55 11 0 -286 473 0
19 55 12 0 -287 473 1
19 55 13 0 -287 474 2
19 55 14 0 -287 475 5
19 55 15 0 -289 477 8
19 55 16 0 -290 480 8
19 55 17 0 -296 487 10
19 55 18 0 -309 500 10
19 55 19 0 202 500 -18
19 56 19 0 102 683 -69
19 57 0 0 -342 658 -3
19 57 1 0 -334 660 -4
19 57 2 0 -334 659 -2
19 57 3 0 -334 659 0
19 57 4 0 -334 659 0
19 57 5 0 -335 659 0
19 57 6 0 -335 660 0
19 57 7 0 -335 660 0
19 57 8 0 -335 660 0
19 57 9 0 -335 660 0
19 57 10 0 -335 660 0
19 57 11 0 -336 660 0
19 57 12 0 -336 660 0
19 57 13 0 -336 660 1
19 57 14 0 -337 659 4
19 57 15 0 -337 659 9
19 57 16 0 -341 659 8
19 57 17 0 -347 661 14
19 57 18 0 -354 662 23
19 57 19 0 240 728 -23
19 58 19 0 146 877 -78
19 59 0 0 -368 852 -4
19 59 1 0 -346 850 -4
19 59 2 0 -342 850 -2
19 59 3 0 -339 851 0
19 59 4 0 -337 852 0
19 59 5 0 -336 853 0
19 59 6 0 -336 853 0
19 59 7 0 -336 854 0
19 59 8 0 -337 854 0
19 59 9 0 -337 854 0
19 59 10 0 -337 854 0
19 59 11 0 -337 854 0
19 59 12 0 -338 854 0
19 59 13 0 -338 854 1
19 59 14 0 -338 853 3
19 59 15 0 -339 853 8
19 59 16 0 -342 852 6
19 59 17 0 -348 850 11
19 59 18 0 -369 851 19
19 59 19 0 243 929 -41
19 60 19 0 171 1053 -104
19 61 0 0 -486 1079 -1
19 61 1 0 -484 1084 -2
19 61 2 0 -481 1087 0
19 61 3 0 -480 1089 1
19 61 4 0 -479 1090 1
19 61 5 0 -478 1091 1
19 61 6 0 -479 1092 0
19 61 7 0 -479 1092 0
19 61 8 0 -479 1093 0
19 61 9 0 -479 1092 0
19 61 10 0 -479 1092 0
19 61 11 0 -479 1092 0
19 61 12 0 -479 1090 0
19 61 13 0 -479 1089 0
19 61 14 0 -479 1087 2
19 61 15 0 -479 1083 7
19 61 16 0 -476 1079 8
19 61 17 0 -473 1067 15
19 61 18 0 -467 1043 19
19 61 19 0 245 1017 -89
19 62 19 0 159 931 -233
19 63 0 0 -677 1209 9
19 63 1 0 -678 1213 11
19 63 2 0 -683 1206 9
19 63 3 0 -688 1201 6
19 63 4 0 -690 1201 4
19 63 5 0 -695 1201 2
19 63 6 0 -698 1200 0
19 63 7 0 -699 1200 0
19 63 8 0 -700 1200 0
19 63 9 0 -700 1200 -2
19 63 10 0 -700 1200 -2
19 63 11 0 -699 1200 -4
19 63 12 0 -697 1199 -5
19 63 13 0 -696 1199 -6
19 63 14 0 -692 1198 -9
19 63 15 0 -686 1197 -13
19 63 16 0 -682 1195 -20
19 63 17 0 -673 1191 -33
19 63 18 0 -667 1181 -48
19 63 19 0 261 -131 -139
19 65 0 0 -738 1225 -11
19 65 1 0 -742 1225 -4
19 65 2 0 -751 1222 0
19 65 3 0 -758 1221 1
19 65 4 0 -761 1221 1
19 65 5 0 -765 1221 1
19 65 6 0 -767 1221 0
19 65 7 0 -768 1221 0
19 65 8 0 -769 1221 0
19 65 9 0 -769 1221 -1
19 65 10 0 -769 1221 -2
19 65 11 0 -768 1220 -2
19 65 12 0 -766 1219 -3
19 65 13 0 -764 1219 -3
19 65 14 0 -760 1217 -3
19 65 15 0 -753 1217 -2
19 65 16 0 -749 1218 -2
19 65 17 0 -738 1223 3
19 65 18 0 -723 1234 17
19 65 19 0 -721 1241 0
19 67 0 0 -741 1302 -2
19 67 1 0 -740 1303 -1
19 67 2 0 -741 1304 -1
19 67 3 0 -742 1304 0
19 67 4 0 -743 1304 0
19 67 5 0 -743 1303 0
19 67 6 0 -744 1303 0
19 67 7 0 -744 1303 0
19 67 8 0 -744 1303 -1
19 67 9 0 -744 1303 -1
19 67 10 0 -744 1303 -2
19 67 11 0 -744 1304 -2
19 67 12 0 -743 1304 -3
19 67 13 0 -742 1304 -3
19 67 14 0 -741 1304 -4
19 67 15 0 -740 1304 -6
19 67 16 0 -738 1304 -6
19 67 17 0 -737 1303 -5
19 67 18 0 -740 1302 -3
19 67 19 0 -764 1303 1
19 69 0 0 -776 1389 0
19 69 1 0 -775 1389 0
19 69 2 0 -776 1390 0
19 69 3 0 -776 1390 0
19 69 4 0 -777 1390 0
19 69 5 0 -777 1390 0
19 69 6 0 -777 1390 0
19 69 7 0 -777 1390 0
19 69 8 0 -777 1390 0
19 69 9 0 -777 1390 -1
19 69 10 0 -777 1391 -1
19 69 11 0 -777 1391 -1
19 69 12 0 -776 1391 -2
19 69 13 0 -776 1392 -2
19 69 14 0 -776 1393 -2
19 69 15 0 -775 1394 -2
19 69 16 0 -774 1394 -1
19 69 17 0 -774 1396 0
19 69 18 0 -774 1397 0
19 69 19 0 -780 1398 2
19 70 0 673 0 0 0
19 70 1 389 0 0 0
19 70 2 174 0 0 0
19 70 3 85 0 0 0
19 70 4 29 0 0 0
19 70 5 5 0 0 0
19 70 6 0 0 0 0
19 71 0 5953 -810 1489 0
19 71 1 3534 -810 1489 0
19 71 2 1737 -811 1489 0
19 71 3 928 -811 1489 0
19 71 4 328 -811 1489 0
19 71 5 55 -811 1489 0
19 71 6 4 -811 1489 0
19 71 7 0 -811 1489 0
19 71 8 0 -810 1489 0
19 71 9 0 -810 1489 0
19 71 10 0 -810 1489 -1
19 71 11 0 -810 1490 -1
19 71 12 0 -810 1490 -1
19 71 13 0 -810 1490 -1
19 71 14 0 -810 1491 -1
19 71 15 0 -810 1491 -1
19 71 16 0 -810 1491 -1
19 71 17 0 -809 1492 0
19 71 18 0 -809 1492 0
19 71 19 0 -810 1490 0
19 72 0 27328 0 0 0
19 72 1 16632 0 0 0
19 72 2 8593 0 0 0
19 72 3 4703 0 0 0
19 72 4 1665 0 0 0
19 72 5 286 0 0 0
19 72 6 23 0 0 0
19 72 7 0 0 0 0
19 72 8 0 0 0 0
19 73 0 69507 -843 1594 0
19 73 1 43756 -843 1594 0
19 73 2 23208 -843 1594 0
19 73 3 12755 -844 1595 0
19 73 4 4746 -844 1595 0
19 73 5 989 -844 1595 0
19 73 6 132 -844 1595 0
19 73 7 10 -844 1595 0
19 73 8 0 -844 1595 0
19 73 9 0 -844 1595 0
19 73 10 0 -844 1596 0
19 73 11 0 -844 1596 0
19 73 12 0 -844 1596 0
19 73 13 0 -844 1597 0
19 73 14 0 -843 1597 0
19 73 15 0 -843 1598 0
19 73 16 0 -843 1598 0
19 73 17 0 -843 1598 0
19 73 18 0 -842 1598 0
19 73 19 0 -843 1596 0
19 74 0 130341 0 0 0
19 74 1 85702 0 0 0
19 74 2 43765 0 0 0
19 74 3 23398 0 0 0
19 74 4 10611 0 0 0
19 74 5 3445 0 0 0
19 74 6 768 0 0 0
19 74 7 102 0 0 0
19 74 8 6 0 0 0
19 74 9 0 0 0 0
19 75 0 254372 -875 1710 0
19 75 1 173753 -875 1710 0
19 75 2 83363 -875 1710 0
19 75 3 43718 -875 1710 0
19 75 4 25529 -875 1710 0
19 75 5 11120 -875 1710 0
19 75 6 2957 -875 1710 0
19 75 7 439 -875 1710 0
19 75 8 29 -875 1711 0
19 75 9 1 -875 1711 0
19 75 10 0 -875 1711 0
19 75 11 0 -875 1711 0
19 75 12 0 -875 1711 0
19 75 13 0 -875 1712 0
19 75 14 0 -875 1712 0
19 75 15 0 -875 1712 0
19 75 16 0 -875 1712 0
19 75 17 0 -875 1712 0
19 75 18 0 -874 1712 0
19 75 19 0 -874 1710 0
19 76 0 493894 0 0 0
19 76 1 346707 0 0 0
19 76 2 165451 0 0 0
19 76 3 81335 0 0 0
19 76 4 46816 0 0 0
19 76 5 20811 0 0 0
19 76 6 5642 0 0 0
19 76 7 854 0 0 0
19 76 8 58 0 0 0
19 76 9 2 0 0 0
