env_min(m) 0.0000 0.0000 0.0000
env_max(m) 10.0000 10.0000 2.0000
NumCells_XYZ 100 100 20
CellSizes_XYZ[m] 0.1000 0.1000 0.1000
GasSourceLocation_XYZ[m] 1.9286 6.5714 0.5000
GasType ethanol
Cell_x	 Cell_y	 Cell_z	 Gas_conc[10^⁻3ppm]	 Wind_u[10^⁻3m/s]	 Wind_v[10^⁻3m/s]	 Wind_w[10^⁻3m/s]
0 12 1 0 0 0 0
0 12 2 0 0 0 0
0 12 4 0 0 0 0
0 12 6 0 0 0 0
0 12 8 0 0 0 0
0 12 11 0 0 0 0
0 12 13 0 0 0 0
0 12 15 0 0 0 0
0 12 17 0 0 0 0
0 12 18 0 0 0 0
0 12 19 0 0 0 0
0 13 0 0 0 0 0
0 13 1 0 0 0 0
0 13 18 0 0 0 0
0 13 19 0 0 0 0
0 14 0 0 0 0 0
0 14 1 0 0 0 0
0 14 17 0 0 0 0
0 14 18 0 0 0 0
0 14 19 0 0 0 0
0 15 0 0 0 0 0
0 15 1 0 0 0 0
0 15 2 0 0 0 0
0 15 4 0 0 0 0
0 15 6 0 0 0 0
0 15 8 0 0 0 0
0 15 11 0 0 0 0
0 15 13 0 0 0 0
0 15 15 0 0 0 0
0 15 18 0 0 0 0
0 15 19 0 0 0 0
0 16 0 0 0 0 0
0 16 1 0 0 0 0
0 16 18 0 0 0 0
0 16 19 0 0 0 0
0 17 0 0 0 0 0
0 17 1 0 0 0 0
0 17 2 0 0 0 0
0 17 4 0 0 0 0
0 17 6 0 0 0 0
0 17 8 0 0 0 0
0 17 11 0 0 0 0
0 17 13 0 0 0 0
0 17 15 0 0 0 0
0 17 17 0 0 0 0
0 17 18 0 0 0 0
0 17 19 0 0 0 0
0 18 0 0 0 0 0
0 18 1 0 0 0 0
0 18 18 0 0 0 0
0 18 19 0 0 0 0
0 19 0 0 0 0 0
0 19 1 0 0 0 0
0 19 2 0 0 0 0
0 19 4 0 0 0 0
0 19 6 0 0 0 0
0 19 8 0 0 0 0
0 19 11 0 0 0 0
0 19 13 0 0 0 0
0 19 15 0 0 0 0
0 19 17 0 0 0 0
0 19 18 0 0 0 0
0 19 19 0 0 0 0
0 20 0 0 0 0 0
0 20 1 0 0 0 0
0 20 18 0 0 0 0
0 20 19 0 0 0 0
0 21 0 0 0 0 0
0 21 1 0 0 0 0
0 21 2 0 0 0 0
0 21 4 0 0 0 0
0 21 6 0 0 0 0
0 21 8 0 0 0 0
0 21 11 0 0 0 0
0 21 13 0 0 0 0
0 21 15 0 0 0 0
0 21 17 0 0 0 0
0 21 18 0 0 0 0
0 21 19 0 0 0 0
0 22 0 0 0 0 0
0 22 1 0 0 0 0
0 22 18 0 0 0 0
0 22 19 0 0 0 0
0 23 0 0 0 0 0
0 23 1 0 0 0 0
0 23 2 0 0 0 0
0 23 4 0 0 0 0
0 23 6 0 0 0 0
0 23 8 0 0 0 0
0 23 11 0 0 0 0
0 23 13 0 0 0 0
0 23 15 0 0 0 0
0 23 17 0 0 0 0
0 23 18 0 0 0 0
0 23 19 0 0 0 0
0 24 0 0 0 0 0
0 24 1 0 0 0 0
0 24 18 0 0 0 0
0 24 19 0 0 0 0
0 25 0 0 0 0 0
0 25 1 0 0 0 0
0 25 2 0 0 0 0
0 25 4 0 0 0 0
0 25 6 0 0 0 0
0 25 8 0 0 0 0
0 25 11 0 0 0 0
0 25 13 0 0 0 0
0 25 15 0 0 0 0
0 25 17 0 0 0 0
0 25 18 0 0 0 0
0 25 19 0 0 0 0
0 26 0 0 0 0 0
0 26 1 0 0 0 0
0 26 18 0 0 0 0
0 26 19 0 0 0 0
0 27 0 0 0 0 0
0 27 1 0 0 0 0
0 27 2 0 0 0 0
0 27 4 0 0 0 0
0 27 6 0 0 0 0
0 27 8 0 0 0 0
0 27 11 0 0 0 0
0 27 13 0 0 0 0
0 27 15 0 0 0 0
0 27 17 0 0 0 0
0 27 18 0 0 0 0
0 27 19 0 0 0 0
0 28 0 0 0 0 0
0 28 1 0 0 0 0
0 28 2 0 0 0 0
0 28 3 0 0 0 0
0 28 4 0 0 0 0
0 28 5 0 0 0 0
0 28 6 0 0 0 0
0 28 7 0 0 0 0
0 28 8 0 0 0 0
0 28 9 0 0 0 0
0 28 10 0 0 0 0
0 28 11 0 0 0 0
0 28 12 0 0 0 0
0 28 13 0 0 0 0
0 28 14 0 0 0 0
0 28 15 0 0 0 0
0 28 16 0 0 0 0
0 28 17 0 0 0 0
0 28 18 0 0 0 0
0 28 19 0 0 0 0
0 29 0 0 0 0 0
0 29 1 0 0 0 0
0 29 2 0 0 0 0
0 29 3 0 0 0 0
0 29 4 0 0 0 0
0 29 5 0 0 0 0
0 29 6 0 0 0 0
0 29 7 0 0 0 0
0 29 8 0 0 0 0
0 29 9 0 0 0 0
0 29 10 0 0 0 0
0 29 11 0 0 0 0
0 29 12 0 0 0 0
0 29 13 0 0 0 0
0 29 14 0 0 0 0
0 29 15 0 0 0 0
0 29 16 0 0 0 0
0 29 17 0 0 0 0
0 29 18 0 0 0 0
0 29 19 0 0 0 0
0 30 0 0 -1 0 0
0 30 1 0 0 0 0
0 30 2 0 0 0 0
0 30 3 0 0 0 0
0 30 4 0 0 0 0
0 30 5 0 0 0 0
0 30 6 0 0 0 0
0 30 7 0 0 0 0
0 30 8 0 0 0 0
0 30 9 0 0 0 0
0 30 10 0 0 0 0
0 30 11 0 0 0 0
0 30 12 0 0 0 0
0 30 13 0 0 0 0
0 30 14 0 0 0 0
0 30 15 0 0 0 0
0 30 16 0 0 0 0
0 30 17 0 0 0 0
0 30 18 0 0 0 0
0 30 19 0 0 0 0
0 31 0 0 0 1 0
0 31 1 0 0 1 0
0 31 2 0 0 1 0
0 31 3 0 0 2 0
0 31 4 0 0 2 0
0 31 5 0 0 2 0
0 31 6 0 0 2 0
0 31 7 0 0 2 0
0 31 8 0 0 2 0
0 31 9 0 0 2 0
0 31 10 0 0 2 0
0 31 11 0 0 2 0
0 31 12 0 0 2 0
0 31 13 0 0 2 0
0 31 14 0 0 2 0
0 31 15 0 0 2 0
0 31 16 0 0 2 0
0 31 17 0 0 1 0
0 31 18 0 0 1 0
0 31 19 0 0 1 0
0 32 0 0 -1 3 0
0 32 1 0 0 4 0
0 32 2 0 0 3 0
0 32 3 0 0 3 0
0 32 5 0 -1 5 0
0 32 6 0 -2 5 0
0 32 9 0 -2 5 0
0 32 11 0 -2 5 0
0 32 13 0 -2 5 0
0 32 15 0 -1 5 0
0 32 16 0 0 3 0
0 32 17 0 0 3 0
0 32 18 0 0 4 0
0 32 19 0 0 3 0
0 33 0 0 -1 6 0
0 33 1 0 0 6 0
0 33 2 0 0 5 0
0 33 3 0 0 5 0
0 33 16 0 0 5 0
0 33 17 0 0 5 0
0 33 18 0 0 7 0
0 33 19 0 0 6 0
0 34 0 0 -1 7 0
0 34 1 0 0 8 1
0 34 3 0 -2 10 0
0 34 5 0 -1 9 0
0 34 7 0 -1 9 0
0 34 9 0 -1 9 0
0 34 11 0 -1 9 0
0 34 13 0 -1 9 0
0 34 15 0 -1 9 0
0 34 17 0 -2 10 0
0 34 18 0 0 8 0
0 34 19 0 0 8 0
0 35 0 0 0 9 0
0 35 1 0 -1 11 -1
0 35 18 0 0 11 1
0 35 19 0 0 11 0
0 36 0 0 0 12 0
0 36 1 0 0 13 1
0 36 2 0 -1 13 0
0 36 5 0 -2 13 0
0 36 6 0 -1 13 0
0 36 9 0 -1 13 0
0 36 11 0 -1 13 0
0 36 13 0 -1 13 0
0 36 15 0 -2 13 0
0 36 17 0 -1 13 0
0 36 18 0 -1 13 0
0 36 19 0 -1 14 0
0 37 0 0 -1 15 -1
0 37 1 0 -1 16 -2
0 37 18 0 0 17 1
0 37 19 0 0 17 0
0 38 0 0 0 16 0
0 38 1 0 0 18 2
0 38 2 0 -1 18 0
0 38 4 0 -1 18 0
0 38 6 0 -1 18 0
0 38 9 0 -1 18 0
0 38 11 0 -1 18 0
0 38 13 0 -1 18 0
0 38 15 0 -1 18 0
0 38 17 0 -1 18 0
0 38 18 0 0 17 0
0 38 19 0 0 19 0
0 39 0 0 0 18 0
0 39 1 0 -1 21 -3
0 39 18 0 0 22 1
0 39 19 0 0 22 0
0 40 0 0 0 20 0
0 40 1 0 0 23 3
0 40 2 0 -1 21 0
0 40 4 0 -1 22 0
0 40 6 0 -1 22 0
0 40 9 0 -1 22 0
0 40 11 0 -1 22 0
0 40 13 0 -1 22 0
0 40 15 0 -1 22 0
0 40 17 0 -1 21 0
0 40 18 0 0 22 0
0 40 19 0 0 23 0
0 41 0 0 0 22 0
0 41 1 0 -1 26 -3
0 41 18 0 0 26 1
0 41 19 0 0 26 0
0 42 0 0 0 24 0
0 42 1 0 0 27 3
0 42 18 0 0 27 0
0 42 19 0 0 28 0
0 43 0 0 1 25 0
0 43 1 0 -1 29 -4
0 43 2 0 -1 25 0
0 43 4 0 -1 25 0
0 43 6 0 -1 25 0
0 43 9 0 -1 25 0
0 43 11 0 -1 25 0
0 43 13 0 -1 25 0
0 43 15 0 -1 25 0
0 43 17 0 -1 25 0
0 43 18 0 0 30 1
0 43 19 0 0 30 0
0 44 0 0 -3 27 -1
0 44 1 0 0 30 4
0 44 18 0 0 30 0
0 44 19 0 0 31 0
0 45 0 0 1 27 0
0 45 1 0 0 32 -4
0 45 2 0 0 27 0
0 45 4 0 0 27 0
0 45 6 0 0 27 0
0 45 9 0 0 27 0
0 45 11 0 0 27 0
0 45 13 0 0 27 0
0 45 15 0 0 27 0
0 45 17 0 0 27 0
0 45 18 0 0 32 0
0 45 19 0 0 33 0
0 46 0 0 0 27 0
0 46 1 0 0 31 4
0 46 18 0 0 32 0
0 46 19 0 0 33 0
0 47 0 0 0 27 0
0 47 1 0 0 31 -4
0 47 2 0 0 27 0
0 47 4 0 0 28 0
0 47 6 0 0 28 0
0 47 9 0 0 28 0
0 47 11 0 0 28 0
0 47 13 0 0 28 0
0 47 15 0 0 28 0
0 47 17 0 0 27 0
0 47 18 0 0 31 0
0 47 19 0 0 33 0
0 48 0 0 1 25 0
0 48 1 0 1 30 4
0 48 18 0 0 31 0
0 48 19 0 1 31 0
0 49 0 0 0 24 0
0 49 1 0 0 26 -3
0 49 2 0 2 25 0
0 49 4 0 2 25 0
0 49 6 0 2 25 0
0 49 9 0 1 26 0
0 49 11 0 1 26 0
0 49 13 0 2 25 0
0 49 15 0 2 25 0
0 49 17 0 2 25 0
0 49 18 0 1 25 0
0 49 19 0 1 27 0
0 50 0 0 1 20 0
0 50 1 0 2 24 4
0 50 18 0 1 25 -1
0 50 19 0 1 25 0
0 51 0 0 1 16 0
0 51 1 0 1 15 0
0 51 2 0 4 18 0
0 51 4 0 3 19 0
0 51 6 0 3 18 0
0 51 9 0 3 19 0
0 51 11 0 3 19 0
0 51 13 0 3 19 0
0 51 15 0 3 19 0
0 51 17 0 4 18 0
0 51 18 0 1 13 -1
0 51 19 0 1 17 0
0 52 0 0 2 11 0
0 52 1 0 1 14 0
0 52 2 0 1 12 0
0 52 3 0 0 12 0
0 52 4 0 0 12 0
0 52 5 0 0 12 0
0 52 6 0 0 12 0
0 52 7 0 0 12 0
0 52 8 0 0 12 0
0 52 9 0 0 12 0
0 52 10 0 0 12 0
0 52 11 0 0 12 0
0 52 12 0 0 12 0
0 52 13 0 0 12 0
0 52 14 0 0 12 0
0 52 15 0 0 12 0
0 52 16 0 0 12 0
0 52 17 0 1 12 0
0 52 18 0 1 15 0
0 52 19 0 0 10 0
0 53 0 0 2 6 0
0 53 1 0 1 7 0
0 53 2 0 0 7 0
0 53 3 0 0 7 0
0 53 4 0 0 7 0
0 53 5 0 0 7 0
0 53 6 0 0 7 0
0 53 7 0 0 7 0
0 53 8 0 0 7 0
0 53 9 0 0 7 0
0 53 10 0 0 7 0
0 53 11 0 0 7 0
0 53 12 0 0 7 0
0 53 13 0 0 7 0
0 53 14 0 0 7 0
0 53 15 0 0 7 0
0 53 16 0 0 7 0
0 53 17 0 0 7 -1
0 53 18 0 0 7 0
0 53 19 0 0 4 0
0 54 0 0 0 0 0
0 54 1 0 0 0 0
0 54 2 0 0 0 0
0 54 3 0 0 0 0
0 54 4 0 0 0 0
0 54 5 0 0 0 0
0 54 6 0 0 0 0
0 54 7 0 0 0 0
0 54 8 0 0 0 0
0 54 9 0 0 0 0
0 54 10 0 0 0 0
0 54 11 0 0 0 0
0 54 12 0 0 0 0
0 54 13 0 0 0 0
0 54 14 0 0 0 0
0 54 15 0 0 0 0
0 54 16 0 0 0 0
0 54 17 0 0 0 0
0 54 18 0 0 0 0
0 54 19 0 6 0 0
0 55 0 0 -29 5 0
0 55 1 0 -6 2 2
0 55 2 0 -7 3 2
0 55 3 0 -5 4 0
0 55 4 0 -5 4 0
0 55 5 0 -5 3 0
0 55 6 0 -5 4 0
0 55 7 0 -5 3 0
0 55 8 0 -5 4 0
0 55 9 0 -5 3 -1
0 55 10 0 -5 3 0
0 55 11 0 -5 4 0
0 55 12 0 -5 3 0
0 55 13 0 -5 4 0
0 55 14 0 -5 3 0
0 55 15 0 -5 4 0
0 55 16 0 -5 4 0
0 55 17 0 -7 3 -2
0 55 18 0 -6 2 0
0 55 19 0 -33 3 4
0 56 0 0 -8 39 1
0 56 1 0 -10 45 -4
0 56 2 0 -10 40 -4
0 56 3 0 -9 42 -2
0 56 4 0 -10 39 -2
0 56 5 0 -10 40 -1
0 56 6 0 -10 38 -1
0 56 7 0 -10 39 0
0 56 8 0 -10 39 0
0 56 9 0 -11 38 0
0 56 10 0 -10 38 0
0 56 11 0 -10 38 0
0 56 12 0 -10 39 0
0 56 13 0 -10 38 1
0 56 14 0 -10 39 1
0 56 15 0 -10 40 2
0 56 16 0 -9 42 1
0 56 17 0 -10 42 3
0 56 18 0 -10 43 0
0 56 19 0 -8 59 0
0 57 0 0 -14 88 0
0 57 1 0 -7 99 -3
0 57 2 0 -7 78 -1
0 57 3 0 -6 77 -6
0 57 4 0 -6 79 3
0 57 5 0 -5 79 -7
0 57 6 0 -6 80 4
0 57 7 0 -5 81 -6
0 57 8 0 -5 81 5
0 57 9 0 -6 81 -6
0 57 10 0 -5 81 7
0 57 11 0 -5 81 -5
0 57 12 0 -6 80 7
0 57 13 0 -6 80 -4
0 57 14 0 -5 79 7
0 57 15 0 -4 79 -4
0 57 16 0 -7 76 7
0 57 17 0 -8 79 0
0 57 18 0 -12 91 11
0 57 19 0 -9 71 -1
0 58 0 0 -12 112 -3
0 58 1 0 -10 108 0
0 58 18 0 -8 106 -15
0 58 19 0 -1 121 -10
0 59 0 0 -13 155 -1
0 59 1 0 -11 158 -10
0 59 2 0 -28 138 2
0 59 4 0 -24 139 1
0 59 6 0 -23 139 0
0 59 8 0 -22 139 0
0 59 11 0 -22 139 0
0 59 13 0 -22 139 0
0 59 15 0 -23 139 -1
0 59 17 0 -27 138 -4
0 59 18 0 -10 158 18
0 59 19 0 -3 128 -6
0 60 0 0 -13 186 -3
0 60 1 0 -13 175 -3
0 60 2 0 -26 187 -5
0 60 4 0 -26 189 0
0 60 6 0 -24 189 0
0 60 8 0 -24 188 0
0 60 11 0 -24 189 0
0 60 13 0 -25 189 0
0 60 15 0 -26 189 0
0 60 18 0 -10 178 5
0 60 19 0 -13 200 1
0 61 0 0 -12 226 -1
0 61 1 0 -10 230 -10
0 61 17 0 -26 187 3
0 61 18 0 -9 229 7
0 61 19 0 -12 231 0
0 62 0 0 -12 258 -3
0 62 1 0 -10 251 1
0 62 2 0 -25 249 0
0 62 4 0 -25 251 0
0 62 6 0 -24 251 0
0 62 8 0 -24 251 0
0 62 11 0 -24 251 0
0 62 13 0 -24 251 0
0 62 15 0 -25 251 0
0 62 17 0 -24 248 0
0 62 18 0 -11 253 0
0 62 19 0 -13 262 2
0 63 0 0 -10 291 0
0 63 1 0 -8 288 -11
0 63 18 0 -10 286 -1
0 63 19 0 -20 298 7
0 64 0 0 -11 320 -2
0 64 1 0 -10 310 1
0 64 2 0 -23 299 -1
0 64 4 0 -25 301 0
0 64 6 0 -23 302 0
0 64 8 0 -24 301 0
0 64 11 0 -23 302 0
0 64 13 0 -24 301 0
0 64 15 0 -24 303 0
0 64 17 0 -23 300 3
0 64 18 0 -10 303 -30
0 64 19 0 -3 287 -29
0 65 0 0 -10 351 0
0 65 1 0 -8 347 -10
0 65 18 0 -15 335 32
0 65 19 0 -19 296 5
0 66 0 0 -11 379 -2
0 66 1 0 -9 371 3
0 66 2 0 -22 352 0
0 66 4 0 -23 355 0
0 66 6 0 -22 356 0
0 66 8 0 -22 355 0
0 66 11 0 -22 356 0
0 66 13 0 -22 355 0
0 66 15 0 -23 356 0
0 66 17 0 -22 353 1
0 66 18 0 -5 362 -22
0 66 19 0 2 379 -15
0 67 0 0 -10 406 0
0 67 1 0 -7 400 -11
0 67 18 0 -12 391 31
0 67 19 0 -11 365 13
0 68 0 0 -11 434 -2
0 68 1 0 -9 425 1
0 68 2 0 -21 400 0
0 68 4 0 -22 404 0
0 68 6 0 -21 404 0
0 68 8 0 -21 403 0
0 68 11 0 -21 404 0
0 68 13 0 -21 404 0
0 68 15 0 -22 404 0
0 68 17 0 -21 401 1
0 68 18 0 -4 415 -24
0 68 19 0 4 438 -15
0 69 0 0 -10 460 0
0 69 1 0 -6 452 -12
0 69 18 0 -13 440 31
0 69 19 0 -9 419 11
0 70 0 0 -12 489 -2
0 70 1 0 -8 478 1
0 70 4 0 -21 451 0
0 70 6 0 -20 451 0
0 70 8 0 -20 451 0
0 70 11 0 -20 451 0
0 70 13 0 -20 451 0
0 70 15 0 -21 451 0
0 70 18 0 -5 467 -25
0 70 19 0 5 492 -18
0 71 0 0 -11 513 0
0 71 1 0 -6 502 -12
0 71 2 0 -21 447 0
0 71 17 0 -20 448 1
0 71 18 0 -14 493 31
0 71 19 0 -9 475 7
0 72 0 0 -12 541 -3
0 72 1 0 -8 527 0
0 72 2 0 -20 491 0
0 72 4 0 -20 496 -1
0 72 6 0 -19 496 0
0 72 8 0 -19 496 0
0 72 11 0 -19 496 0
0 72 13 0 -18 496 0
0 72 18 0 0 523 -32
0 72 19 0 17 499 -7
0 73 0 0 -10 564 0
0 73 1 0 -5 550 -13
0 73 15 0 -19 496 0
0 73 17 0 -19 493 0
0 73 18 0 -3 553 16
0 73 19 0 -15 541 9
0 74 0 0 -11 590 -3
0 74 1 0 -7 574 -2
0 74 13 0 -17 537 0
0 74 15 0 -18 537 2
0 74 18 0 -10 568 0
0 74 19 0 -11 561 8
0 75 0 0 -9 613 0
0 75 1 0 -4 595 -13
0 75 2 0 -18 532 0
0 75 4 0 -18 537 -1
0 75 6 0 -17 537 0
0 75 8 0 -17 537 0
0 75 11 0 -17 537 0
0 75 17 0 -18 533 0
0 75 18 0 -11 595 26
0 75 19 0 -5 600 1
0 76 0 0 -10 636 -3
0 76 1 0 -6 616 -3
0 76 2 0 -16 569 -1
0 76 15 0 -16 575 1
0 76 17 0 -15 568 2
0 76 18 0 -8 616 10
0 76 19 0 -7 626 2
0 77 0 0 -8 658 0
0 77 1 0 -3 635 -14
0 77 4 0 -16 575 -1
0 77 6 0 -15 574 0
0 77 8 0 -15 574 0
0 77 11 0 -15 574 0
0 77 13 0 -15 574 0
0 77 18 0 -5 636 18
0 77 19 0 -7 656 0
0 78 0 0 -8 677 -3
0 78 1 0 -5 654 -4
0 78 15 0 -12 605 1
0 78 17 0 -13 600 2
0 78 18 0 -6 658 5
0 78 19 0 -8 677 3
0 79 0 0 -7 697 0
0 79 1 0 -1 671 -13
0 79 2 0 -13 599 -1
0 79 4 0 -12 606 -1
0 79 6 0 -11 605 0
0 79 8 0 -11 605 0
0 79 11 0 -11 605 0
0 79 13 0 -11 605 0
0 79 18 0 -1 673 13
0 79 19 0 -7 698 0
0 80 0 0 -5 709 -3
0 80 1 0 -3 682 -6
0 80 18 0 -2 684 5
0 80 19 0 -5 710 2
0 81 0 0 -4 727 0
0 81 1 0 0 698 -15
0 81 2 0 -8 622 -3
0 81 4 0 -8 628 -1
0 81 6 0 -7 628 0
0 81 8 0 -7 628 0
0 81 11 0 -7 628 0
0 81 13 0 -7 628 0
0 81 15 0 -8 628 1
0 81 17 0 -8 622 3
0 81 18 0 0 699 16
0 81 19 0 -3 728 0
0 82 0 0 0 732 -1
0 82 1 0 0 703 -5
0 82 18 0 0 704 4
0 82 19 0 -1 734 1
0 83 0 0 3 739 0
0 83 1 0 2 714 -15
0 83 2 0 -2 632 -2
0 83 4 0 -1 638 -1
0 83 6 0 0 638 0
0 83 8 0 0 638 0
0 83 11 0 0 638 0
0 83 13 0 0 638 0
0 83 15 0 -1 638 1
0 83 17 0 -1 633 3
0 83 18 0 1 715 15
0 83 19 0 1 744 0
0 84 0 0 3 738 -4
0 84 1 0 2 709 -8
0 84 18 0 8 708 5
0 84 19 0 3 742 4
0 85 0 0 5 742 -1
0 85 1 0 4 714 -14
0 85 2 0 4 629 -3
0 85 4 0 6 635 -1
0 85 6 0 6 635 0
0 85 8 0 6 635 0
0 85 11 0 6 635 0
0 85 13 0 6 635 0
0 85 15 0 6 634 1
0 85 17 0 5 629 1
0 85 18 0 1 696 8
0 85 19 0 1 740 4
0 86 0 0 9 731 -3
0 86 1 0 6 698 -7
0 86 18 0 0 707 -5
0 86 19 0 3 744 2
0 87 0 0 7 726 0
0 87 1 0 9 688 -9
0 87 2 0 15 605 -2
0 87 4 0 16 611 -1
0 87 6 0 15 611 0
0 87 8 0 16 611 0
0 87 11 0 16 611 0
0 87 13 0 16 611 0
0 87 15 0 16 611 1
0 87 17 0 14 606 -1
0 87 18 0 1 672 -7
0 87 19 0 4 717 0
0 88 0 0 8 716 0
0 88 1 0 12 660 -2
0 88 18 0 8 681 -39
0 88 19 0 34 696 -26
0 89 0 0 15 694 2
0 89 1 0 12 635 -2
0 89 2 0 25 561 -1
0 89 4 0 26 567 0
0 89 6 0 25 568 0
0 89 8 0 25 568 0
0 89 11 0 25 569 0
0 89 13 0 25 569 0
0 89 15 0 26 568 0
0 89 17 0 24 563 0
0 89 18 0 1 658 16
0 89 19 0 1 565 -26
0 90 0 0 23 647 0
0 90 1 0 14 609 7
0 90 18 0 9 638 -26
0 90 19 0 8 592 -37
0 91 0 0 18 600 6
0 91 1 0 16 551 12
0 91 2 0 37 495 4
0 91 4 0 38 499 1
0 91 6 0 36 501 1
0 91 8 0 37 501 0
0 91 11 0 37 501 0
0 91 13 0 36 501 0
0 91 15 0 38 500 0
0 91 17 0 37 495 -1
0 91 18 0 16 583 22
0 91 19 0 2 537 -23
0 92 0 0 17 546 7
0 92 1 0 16 521 19
0 92 18 0 30 519 -38
0 92 19 0 20 502 -20
0 93 0 0 19 483 0
0 93 1 0 19 445 8
0 93 2 0 47 407 8
0 93 4 0 49 411 1
0 93 6 0 46 413 2
0 93 8 0 47 413 0
0 93 11 0 47 413 0
0 93 13 0 46 413 -1
0 93 15 0 49 412 -1
0 93 17 0 48 410 -5
0 93 18 0 20 427 -1
0 93 19 0 13 431 -8
0 94 0 0 20 427 -1
0 94 1 0 15 405 15
0 94 18 0 21 397 -20
0 94 19 0 34 389 -14
0 95 0 0 27 352 7
0 95 1 0 25 312 27
0 95 2 0 55 302 14
0 95 4 0 56 305 1
0 95 6 0 53 306 3
0 95 8 0 53 306 0
0 95 11 0 53 306 0
0 95 13 0 53 306 -2
0 95 15 0 57 305 0
0 95 17 0 54 305 -12
0 95 18 0 20 324 11
0 95 19 0 3 276 -16
0 96 0 0 22 267 8
0 96 1 0 29 254 25
0 96 18 0 25 256 -30
0 96 19 0 17 225 -13
0 97 0 0 22 193 3
0 97 1 0 21 154 19
0 97 2 0 56 187 8
0 97 4 0 55 195 1
0 97 6 0 54 193 2
0 97 8 0 54 195 0
0 97 11 0 54 196 0
0 97 13 0 54 194 -1
0 97 15 0 56 197 0
0 97 17 0 57 187 -6
0 97 18 0 21 160 -3
0 97 19 0 7 180 -2
0 98 0 0 51 73 3
0 98 1 0 13 118 19
