env_min(m) 0.0000 0.0000 0.0000
env_max(m) 10.0000 10.0000 2.0000
NumCells_XYZ 100 100 20
CellSizes_XYZ[m] 0.1000 0.1000 0.1000
GasSourceLocation_XYZ[m] 2.4286 7.3571 0.5000
GasType ethanol
Cell_x	 Cell_y	 Cell_z	 Gas_conc[10^⁻3ppm]	 Wind_u[10^⁻3m/s]	 Wind_v[10^⁻3m/s]	 Wind_w[10^⁻3m/s]
20 75 12 1228 0 0 0
20 75 13 708 -132 -321 2
20 75 14 455 0 0 0
20 75 15 299 -128 -318 -1
20 75 16 187 0 0 0
20 75 17 106 -129 -316 5
20 75 18 54 0 0 0
20 75 19 24 0 0 0
20 76 0 26129 -244 -255 12
20 76 1 33590 -273 -262 -15
20 76 2 36852 -261 -246 -1
20 76 3 36582 -275 -246 -9
20 76 4 34359 -275 -250 0
20 76 5 29461 -275 -252 -4
20 76 6 21467 -275 -248 -2
20 76 7 13304 -275 -249 -3
20 76 8 7612 -276 -249 -1
20 76 9 4320 -276 -249 -1
20 76 10 2413 -276 -249 0
20 76 11 1311 -276 -249 0
20 76 12 732 -276 -248 2
20 76 13 457 -275 -248 1
20 76 14 310 -276 -252 3
20 76 15 209 -276 -250 0
20 76 16 133 -275 -247 9
20 76 17 76 -263 -246 1
20 76 18 39 -273 -262 14
20 76 19 17 -248 -254 -11
20 77 0 0 -398 -273 5
20 77 1 0 -403 -253 -5
20 77 2 0 -396 -263 0
20 77 3 0 -397 -256 -3
20 77 4 0 -399 -259 -1
20 77 5 0 -401 -259 -3
20 77 6 0 -402 -260 -2
20 77 7 0 -403 -260 -1
20 77 8 0 -403 -259 0
20 77 9 0 -403 -259 0
20 77 10 0 -403 -259 0
20 77 11 0 -403 -259 0
20 77 12 0 -403 -259 0
20 77 13 0 -403 -260 1
20 77 14 0 -402 -259 2
20 77 15 0 -401 -260 0
20 77 16 0 -399 -256 3
20 77 17 0 -398 -264 0
20 77 18 0 -407 -255 6
20 77 19 0 -403 -277 -5
20 78 0 0 -520 -300 -45
20 78 1 0 -523 -721 7
20 78 2 0 -528 -663 0
20 78 3 0 -533 -722 -4
20 78 4 0 -534 -695 -3
20 78 5 0 -537 -725 -3
20 78 6 0 -538 -714 -3
20 78 7 0 -539 -726 -1
20 78 8 0 -540 -718 -1
20 78 9 0 -540 -725 0
20 78 10 0 -540 -724 0
20 78 11 0 -540 -718 0
20 78 12 0 -540 -727 0
20 78 13 0 -539 -712 2
20 78 14 0 -538 -727 2
20 78 15 0 -536 -703 2
20 78 16 0 -535 -726 2
20 78 17 0 -530 -677 0
20 78 18 0 -525 -722 -9
20 78 19 0 -514 -463 -20
20 79 0 0 2 2 0
20 79 1 0 0 0 0
20 79 2 0 -1 -1 0
20 79 3 0 0 -1 0
20 79 4 0 -1 0 0
20 79 5 0 -1 -1 0
20 79 6 0 -1 -1 0
20 79 7 0 -1 -1 0
20 79 8 0 -1 -1 0
20 79 9 0 -1 -1 0
20 79 10 0 -1 -1 0
20 79 11 0 -1 -1 0
20 79 12 0 -1 -1 0
20 79 13 0 -1 -1 0
20 79 14 0 -1 -1 0
20 79 15 0 -1 0 0
20 79 16 0 0 -1 0
20 79 17 0 -1 -1 0
20 79 18 0 0 0 0
20 79 19 0 0 1 0
20 80 0 0 -1 11 0
20 80 1 0 0 0 1
20 80 2 0 0 0 0
20 80 3 0 0 0 0
20 80 4 0 0 1 0
20 80 5 1 0 0 0
20 80 6 2 0 1 0
20 80 7 5 0 1 0
20 80 8 7 0 1 0
20 80 9 8 0 1 0
20 80 10 7 0 1 0
20 80 11 5 0 0 0
20 80 12 2 0 0 0
20 80 13 1 0 1 0
20 80 14 0 0 0 0
20 80 15 0 0 0 0
20 80 16 0 0 0 0
20 80 17 0 0 0 0
20 80 18 0 0 0 -1
20 80 19 0 -10 -496 14
20 81 0 0 -1 25 -7
20 81 7 2 0 0 0
20 81 8 3 0 0 0
20 81 9 4 0 0 0
20 81 10 3 0 0 0
20 81 11 2 0 0 0
20 81 19 0 -23 -312 -12
20 82 0 0 6 46 9
20 82 19 0 -22 -152 -3
20 83 0 0 13 81 3
20 83 1 0 8 57 -1
20 83 2 0 0 70 0
20 83 3 0 7 52 0
20 83 4 0 0 69 1
20 83 5 0 7 51 0
20 83 6 0 2 64 0
20 83 7 0 7 51 0
20 83 8 0 3 58 0
20 83 9 0 7 50 0
20 83 10 0 7 51 0
20 83 11 0 3 58 0
20 83 12 0 7 51 0
20 83 13 0 2 63 0
20 83 14 0 7 51 0
20 83 15 0 0 68 -1
20 83 16 0 7 52 0
20 83 17 0 0 70 0
20 83 18 0 8 58 1
20 83 19 0 13 81 -3
20 84 0 0 114 63 -1
20 84 1 0 17 11 6
20 84 2 0 91 20 2
20 84 3 0 16 8 5
20 84 4 0 90 21 2
20 84 5 0 17 6 5
20 84 6 0 85 21 1
20 84 7 0 18 5 4
20 84 8 0 82 21 0
20 84 9 0 18 8 -3
20 84 10 0 75 21 -1
20 84 11 0 12 15 -1
20 84 12 0 76 22 -1
20 84 13 0 13 15 -2
20 84 14 0 76 23 -2
20 84 15 0 13 15 -3
20 84 16 0 76 23 -1
20 84 17 0 13 15 -2
20 84 18 0 72 25 -6
20 84 19 0 176 186 8
20 85 0 0 253 113 -14
20 85 1 0 233 103 -5
20 85 2 0 291 60 -2
20 85 3 0 239 95 0
20 85 4 0 286 62 -1
20 85 5 0 240 96 1
20 85 6 0 286 63 -2
20 85 7 0 241 96 0
20 85 8 0 287 64 -2
20 85 9 0 242 95 0
20 85 10 0 286 64 -3
20 85 11 0 241 95 0
20 85 12 0 289 64 -4
20 85 13 0 240 95 -2
20 85 14 0 290 63 -4
20 85 15 0 239 95 -1
20 85 16 0 295 58 -7
20 85 17 0 238 96 3
20 85 18 0 293 59 -4
20 85 19 0 253 113 14
20 86 0 0 297 -58 -7
20 86 1 0 293 -56 -2
20 86 2 0 288 -60 0
20 86 3 0 289 -59 1
20 86 4 0 286 -59 2
20 86 5 0 288 -58 2
20 86 6 0 288 -58 2
20 86 7 0 289 -58 0
20 86 8 0 288 -58 0
20 86 9 0 289 -58 0
20 86 10 0 289 -58 0
20 86 11 0 289 -58 0
20 86 12 0 289 -58 0
20 86 13 0 289 -58 -1
20 86 14 0 289 -58 -1
20 86 15 0 287 -59 -1
20 86 16 0 290 -59 0
20 86 17 0 289 -60 0
20 86 18 0 294 -56 2
20 86 19 0 298 -58 7
20 87 0 0 238 -120 -6
20 87 1 0 257 -141 10
20 87 2 0 253 -115 10
20 87 3 0 253 -115 4
20 87 4 0 253 -120 5
20 87 5 0 255 -119 1
20 87 6 0 254 -117 2
20 87 7 0 255 -117 1
20 87 8 0 255 -117 2
20 87 9 0 256 -117 0
20 87 10 0 256 -117 0
20 87 11 0 255 -117 -1
20 87 12 0 256 -117 0
20 87 13 0 255 -117 -2
20 87 14 0 255 -119 -1
20 87 15 0 253 -120 -5
20 87 16 0 254 -115 -4
20 87 17 0 254 -115 -9
20 87 18 0 258 -141 -10
20 87 19 0 239 -121 6
20 89 0 0 171 -265 -5
20 89 2 0 175 -270 6
20 89 4 0 167 -269 0
20 89 6 0 169 -273 2
20 89 8 0 167 -271 0
20 89 11 0 167 -271 0
20 89 13 0 169 -273 -1
20 89 15 0 167 -269 0
20 89 17 0 175 -270 -6
20 89 19 0 171 -265 5
20 91 0 0 54 -284 -1
20 91 2 0 48 -291 0
20 91 4 0 49 -287 0
20 91 6 0 47 -289 0
20 91 8 0 47 -288 0
20 91 11 0 48 -288 0
20 91 13 0 47 -289 0
20 91 15 0 49 -287 0
20 91 17 0 49 -291 0
20 91 19 0 55 -285 1
20 93 0 0 -79 -271 2
20 93 2 0 -79 -274 1
20 93 4 0 -80 -270 0
20 93 6 0 -80 -272 0
20 93 8 0 -80 -271 0
20 93 11 0 -80 -271 0
20 93 13 0 -80 -272 0
20 93 15 0 -80 -270 0
20 93 17 0 -79 -274 -1
20 93 19 0 -79 -271 -2
20 95 0 0 -168 -210 1
20 95 2 0 -170 -212 0
20 95 4 0 -168 -209 1
20 95 6 0 -169 -212 0
20 95 8 0 -169 -211 0
20 95 11 0 -169 -211 0
20 95 13 0 -169 -212 0
20 95 15 0 -168 -209 0
20 95 17 0 -169 -212 0
20 95 19 0 -167 -211 -1
20 97 0 0 -237 -131 1
20 97 2 0 -240 -130 -1
20 97 4 0 -237 -130 2
20 97 6 0 -238 -131 0
20 97 8 0 -237 -131 1
20 97 11 0 -237 -131 0
20 97 13 0 -237 -131 0
20 97 15 0 -237 -130 -2
20 97 17 0 -240 -130 1
20 97 19 0 -237 -131 -1
20 99 0 0 -263 -39 1
20 99 2 0 -264 -40 0
20 99 4 0 -262 -41 0
20 99 6 0 -263 -41 0
20 99 8 0 -262 -41 1
20 99 11 0 -262 -41 0
20 99 13 0 -263 -41 0
20 99 15 0 -262 -41 0
20 99 17 0 -264 -40 0
20 99 19 0 -262 -39 -1
21 10 0 0 16 286 18
21 10 1 0 4 160 -7
21 10 2 0 4 241 5
21 10 3 0 5 217 16
21 10 16 0 6 218 -15
21 10 17 0 5 242 -4
21 10 18 0 3 173 6
21 10 19 0 7 166 8
21 11 0 0 1 230 -3
21 11 1 0 2 193 -9
21 11 2 0 5 217 7
21 11 3 0 2 220 22
21 11 5 0 5 210 4
21 11 7 0 9 211 7
21 11 8 0 9 215 0
21 11 11 0 9 214 0
21 11 12 0 9 211 -7
21 11 14 0 5 205 -3
21 11 16 0 4 219 -31
21 11 17 0 4 215 -7
21 11 18 0 3 190 9
21 11 19 0 4 212 0
21 12 0 0 22 223 0
21 13 2 0 22 221 -6
21 13 4 0 25 223 2
21 13 6 0 23 216 -6
21 13 8 0 24 218 0
21 13 11 0 23 219 -1
21 13 13 0 23 215 3
21 13 15 0 25 226 -3
21 13 17 0 23 222 0
21 13 19 0 33 225 -7
21 14 0 0 50 206 4
21 15 2 0 49 209 -1
21 15 17 0 52 208 6
21 15 19 0 51 212 -2
21 16 0 0 81 201 -2
21 17 17 0 79 204 -1
21 17 19 0 80 198 -4
21 18 0 0 103 177 0
21 19 19 0 104 181 3
21 20 0 0 125 156 0
21 21 2 0 124 156 0
21 21 17 0 124 156 0
21 21 19 0 125 154 0
21 23 0 0 138 126 0
21 23 2 0 138 126 0
21 23 4 0 138 125 0
21 23 6 0 138 126 0
21 23 13 0 138 126 0
21 23 15 0 138 126 0
21 23 17 0 139 127 0
21 23 19 0 139 128 0
21 25 0 0 146 94 0
21 25 2 0 146 93 0
21 25 4 0 146 93 0
21 25 6 0 146 93 0
21 25 8 0 146 93 0
21 25 11 0 146 93 0
21 25 13 0 146 93 0
21 25 15 0 146 92 0
21 25 17 0 147 93 0
21 25 19 0 146 93 0
21 27 0 0 143 61 0
21 27 2 0 143 61 0
21 27 4 0 143 60 0
21 27 6 0 143 61 0
21 27 8 0 143 61 0
21 27 11 0 143 61 0
21 27 13 0 144 61 0
21 27 15 0 143 61 0
21 27 17 0 144 61 0
21 27 19 0 143 62 0
21 29 0 0 133 31 0
21 29 2 0 134 31 0
21 29 4 0 133 31 0
21 29 6 0 134 30 0
21 29 8 0 133 30 0
21 29 11 0 134 30 0
21 29 13 0 134 30 0
21 29 15 0 133 30 0
21 29 17 0 134 31 0
21 29 19 0 134 31 0
21 31 0 0 113 6 0
21 31 2 0 114 6 0
21 31 4 0 113 6 0
21 31 6 0 113 6 0
21 31 8 0 113 5 0
21 31 11 0 113 5 0
21 31 13 0 114 6 0
21 31 15 0 113 6 0
21 31 17 0 114 6 0
21 31 19 0 113 6 0
21 33 0 0 91 -4 0
21 33 2 0 92 -5 0
21 33 4 0 91 -5 0
21 33 6 0 91 -5 0
21 33 8 0 91 -5 0
21 33 11 0 91 -5 0
21 33 13 0 91 -5 0
21 33 15 0 91 -5 0
21 33 17 0 92 -5 0
21 33 19 0 92 -4 0
21 35 0 0 75 -10 0
21 35 2 0 76 -10 0
21 35 4 0 75 -11 0
21 35 6 0 75 -11 0
21 35 8 0 75 -11 0
21 35 11 0 75 -11 0
21 35 13 0 75 -11 0
21 35 15 0 75 -11 0
21 35 17 0 76 -11 0
21 35 19 0 75 -10 0
21 37 0 0 61 -11 0
21 37 2 0 61 -11 0
21 37 4 0 60 -11 0
21 37 6 0 60 -11 0
21 37 8 0 60 -11 0
21 37 11 0 60 -11 0
21 37 13 0 60 -11 0
21 37 15 0 61 -11 0
21 37 17 0 62 -11 0
21 37 19 0 61 -11 0
21 39 0 0 51 -9 0
21 39 2 0 52 -9 0
21 39 17 0 52 -10 0
21 39 19 0 52 -9 0
21 40 0 0 44 -9 0
21 42 0 0 51 -4 -2
21 42 1 0 50 -8 0
21 42 16 0 33 -7 -4
21 42 17 0 33 -7 -1
21 42 18 0 47 -4 2
21 42 19 0 50 -4 -3
21 43 0 0 50 1 -1
21 43 1 0 46 -10 0
21 43 16 0 37 0 -1
21 43 17 0 37 1 1
21 43 18 0 48 1 4
21 43 19 0 50 1 0
21 44 0 0 40 0 -1
21 44 1 0 58 -3 -9
21 44 2 0 53 -10 -44
21 44 3 0 123 17 -9
21 44 16 0 96 5 -3
21 44 17 0 49 3 2
21 44 18 0 58 6 9
21 44 19 0 35 -10 -5
21 57 0 0 121 -8 -5
21 57 1 0 125 4 0
21 57 2 0 120 -5 -10
21 57 3 0 136 -3 -2
21 57 16 0 137 -3 1
21 57 17 0 119 -5 9
21 57 18 0 126 4 0
21 57 19 0 123 -4 2
21 58 0 9002 134 -18 -1
21 58 1 9448 134 -15 -4
21 58 2 8857 125 -12 -1
21 58 3 7560 136 -7 -7
21 58 4 6022 0 0 0
21 58 5 4597 128 -12 0
21 58 6 3433 0 0 0
21 58 7 2526 130 -11 0
21 58 8 1816 0 0 0
21 58 9 1256 130 -11 0
21 58 10 823 130 -10 0
21 58 11 497 0 0 0
21 58 12 268 130 -11 0
21 58 13 126 0 0 0
21 58 14 50 128 -12 0
21 58 15 15 0 0 0
21 58 16 3 132 -7 8
21 58 17 0 133 -11 3
21 58 18 0 136 -16 6
21 58 19 0 127 -20 3
21 59 0 15535 142 -30 -3
21 59 1 16333 137 -33 -4
21 59 2 15240 134 -27 -3
21 59 3 12847 135 -29 -7
21 59 4 10025 0 0 0
21 59 5 7449 0 0 0
21 59 6 5413 0 0 0
21 59 7 3915 0 0 0
21 59 8 2824 0 0 0
21 59 9 2008 0 0 0
21 59 10 1379 0 0 0
21 59 11 878 0 0 0
21 59 12 496 0 0 0
21 59 13 240 0 0 0
21 59 14 98 0 0 0
21 59 15 31 0 0 0
21 59 16 7 136 -29 5
21 59 17 1 131 -30 4
21 59 18 0 137 -34 2
21 59 19 0 137 -35 2
21 60 0 25501 127 -43 0
21 60 1 26880 0 0 0
21 60 2 24980 0 0 0
21 60 3 20818 0 0 0
21 60 4 15938 0 0 0
21 60 5 11547 0 0 0
21 60 6 8178 0 0 0
21 60 7 5817 0 0 0
21 60 8 4203 0 0 0
21 60 9 3057 0 0 0
21 60 10 2172 0 0 0
21 60 11 1434 0 0 0
21 60 12 834 0 0 0
21 60 13 412 0 0 0
21 60 14 170 0 0 0
21 60 15 55 0 0 0
21 60 16 14 0 0 0
21 60 17 1 0 0 0
21 60 18 0 0 0 0
21 61 0 39330 0 0 0
21 61 1 41588 0 0 0
21 61 2 38562 0 0 0
21 61 3 31882 0 0 0
21 61 4 24064 0 0 0
21 61 5 17094 0 0 0
21 61 6 11852 0 0 0
21 61 7 8302 0 0 0
21 61 8 5978 0 0 0
21 61 9 4377 0 0 0
21 61 10 3144 0 0 0
21 61 11 2102 0 0 0
21 61 12 1239 0 0 0
21 61 13 621 0 0 0
21 61 14 259 0 0 0
21 61 15 86 0 0 0
21 61 16 23 0 0 0
21 61 17 3 0 0 0
21 61 18 0 0 0 0
21 61 19 0 0 0 0
21 62 0 56615 125 -69 0
21 62 1 60142 0 0 0
21 62 2 55841 0 0 0
21 62 3 46075 0 0 0
21 62 4 34557 0 0 0
21 62 5 24269 0 0 0
21 62 6 16593 0 0 0
21 62 7 11484 0 0 0
21 62 8 8193 0 0 0
21 62 9 5928 0 0 0
21 62 10 4191 0 0 0
21 62 11 2763 0 0 0
21 62 12 1620 0 0 0
21 62 13 816 0 0 0
21 62 14 346 0 0 0
21 62 15 118 0 0 0
21 62 16 33 0 0 0
21 62 17 5 0 0 0
21 62 18 0 0 0 0
21 62 19 0 0 0 0
21 63 0 76182 0 0 0
21 63 1 81527 0 0 0
21 63 2 76175 0 0 0
21 63 3 63187 0 0 0
21 63 4 47487 0 0 0
21 63 5 33224 0 0 0
21 63 6 22518 0 0 0
21 63 7 15422 0 0 0
21 63 8 10856 0 0 0
21 63 9 7680 0 0 0
21 63 10 5260 0 0 0
21 63 11 3370 0 0 0
21 63 12 1952 0 0 0
21 63 13 992 0 0 0
21 63 14 432 0 0 0
21 63 15 154 0 0 0
21 63 16 47 0 0 0
21 63 17 10 0 0 0
21 63 18 1 0 0 0
21 63 19 0 0 0 0
21 64 0 96926 0 0 0
21 64 1 104877 0 0 0
21 64 2 99049 0 0 0
21 64 3 83033 0 0 0
21 64 4 62916 0 0 0
21 64 5 44132 0 0 0
21 64 6 29772 0 0 0
21 64 7 20160 0 0 0
21 64 8 13931 0 0 0
21 64 9 9597 0 0 0
21 64 10 6370 0 0 0
21 64 11 3985 0 0 0
21 64 12 2299 0 0 0
21 64 13 1193 0 0 0
21 64 14 543 0 0 0
21 64 15 207 0 0 0
21 64 16 67 0 0 0
21 64 17 17 0 0 0
21 64 18 2 0 0 0
21 64 19 0 0 0 0
21 65 0 118296 0 0 0
21 65 1 129631 0 0 0
21 65 2 123737 0 0 0
21 65 3 104781 0 0 0
21 65 4 80184 0 0 0
21 65 5 56647 0 0 0
21 65 6 38184 0 0 0
21 65 7 25510 0 0 0
21 65 8 17200 0 0 0
21 65 9 11536 0 0 0
21 65 10 7508 0 0 0
21 65 11 4678 0 0 0
21 65 12 2742 0 0 0
21 65 13 1475 0 0 0
21 65 14 705 0 0 0
21 65 15 287 0 0 0
21 65 16 100 0 0 0
21 65 17 29 0 0 0
21 65 18 6 0 0 0
21 65 19 1 0 0 0
21 66 0 140345 0 0 0
21 66 1 155530 0 0 0
21 66 2 149552 0 0 0
21 66 3 127558 0 0 0
21 66 4 98530 0 0 0
21 66 5 70202 0 0 0
21 66 6 47336 0 0 0
21 66 7 31149 0 0 0
21 66 8 20406 0 0 0
21 66 9 13315 0 0 0
21 66 10 8564 0 0 0
21 66 11 5380 0 0 0
21 66 12 3229 0 0 0
21 66 13 1793 0 0 0
21 66 14 889 0 0 0
21 66 15 379 0 0 0
21 66 16 138 0 0 0
21 66 17 44 0 0 0
21 66 18 11 0 0 0
21 66 19 2 0 0 0
21 67 0 163249 0 0 0
21 67 1 182681 0 0 0
21 67 2 176873 0 0 0
21 67 3 152340 0 0 0
21 67 4 119172 0 0 0
21 67 5 85569 0 0 0
21 67 6 57447 0 0 0
21 67 7 37109 0 0 0
21 67 8 23587 0 0 0
21 67 9 14933 0 0 0
21 67 10 9439 0 0 0
21 67 11 5923 0 0 0
21 67 12 3591 0 0 0
21 67 13 2027 0 0 0
21 67 14 1028 0 0 0
21 67 15 454 0 0 0
21 67 16 174 0 0 0
21 67 17 61 0 0 0
21 67 18 18 0 0 0
21 67 19 5 0 0 0
21 68 0 185847 0 0 0
21 68 1 210568 0 0 0
21 68 2 206379 0 0 0
21 68 3 181027 0 0 0
21 68 4 144900 0 0 0
21 68 5 105359 0 0 0
21 68 6 70037 0 0 0
21 68 7 44116 0 0 0
21 68 8 27130 0 0 0
21 68 9 16516 0 0 0
21 68 10 10057 0 0 0
21 68 11 6142 0 0 0
21 68 12 3671 0 0 0
21 68 13 2071 0 0 0
21 68 14 1070 0 0 0
21 68 15 493 0 0 0
21 68 16 203 0 0 0
21 68 17 78 0 0 0
21 68 18 27 0 0 0
21 68 19 9 0 0 0
21 69 0 204442 0 0 0
21 69 1 237877 0 0 0
21 69 2 239987 0 0 0
21 69 3 217485 0 0 0
21 69 4 180167 0 0 0
21 69 5 133519 0 0 0
21 69 6 87510 0 0 0
21 69 7 53129 0 0 0
21 69 8 31288 0 0 0
21 69 9 18075 0 0 0
21 69 10 10377 0 0 0
21 69 11 6010 0 0 0
21 69 12 3466 0 0 0
21 69 13 1940 0 0 0
21 69 14 1026 0 0 0
21 69 15 502 0 0 0
21 69 16 228 0 0 0
21 69 17 99 0 0 0
21 69 18 40 0 0 0
21 69 19 15 0 0 0
21 70 0 215608 0 0 0
21 70 1 265107 0 0 0
21 70 2 284213 0 0 0
21 70 3 272805 0 0 0
21 70 4 235646 0 0 0
21 70 5 177486 0 0 0
21 70 6 114506 0 0 0
21 70 7 66360 0 0 0
21 70 8 36769 0 0 0
21 70 9 19911 0 0 0
21 70 10 10661 0 0 0
21 70 11 5762 0 0 0
21 70 12 3161 0 0 0
21 70 13 1753 0 0 0
21 70 14 961 0 0 0
21 70 15 509 0 0 0
21 70 16 258 0 0 0
21 70 17 126 0 0 0
21 70 18 57 0 0 0
21 70 19 24 0 0 0
21 71 0 216053 0 0 0
21 71 1 285976 0 0 0
21 71 2 331637 0 0 0
21 71 3 342747 0 0 0
21 71 4 311776 0 0 0
21 71 5 240442 0 0 0
21 71 6 155013 0 0 0
21 71 7 86751 0 0 0
21 71 8 45114 0 0 0
21 71 9 22876 0 0 0
21 71 10 11442 0 0 0
21 71 11 5729 0 0 0
21 71 12 2953 0 0 0
21 71 13 1614 0 0 0
21 71 14 922 0 0 0
21 71 15 528 0 0 0
21 71 16 294 0 0 0
21 71 17 155 0 0 0
21 71 18 74 0 0 0
21 71 19 32 0 0 0
21 72 0 197975 -21 -262 3
21 72 1 276511 0 0 0
21 72 2 339455 0 0 0
21 72 3 373634 0 0 0
21 72 4 360864 0 0 0
21 72 5 290386 0 0 0
21 72 6 190856 0 0 0
21 72 7 105977 0 0 0
21 72 8 53522 0 0 0
21 72 9 26203 0 0 0
21 72 10 12541 0 0 0
21 72 11 5900 0 0 0
21 72 12 2861 0 0 0
21 72 13 1529 0 0 0
21 72 14 900 0 0 0
21 72 15 546 0 0 0
21 72 16 323 0 0 0
21 72 17 178 0 0 0
21 72 18 89 0 0 0
21 72 19 39 -22 -263 -3
21 73 0 158904 0 0 0
21 73 1 224937 0 0 0
21 73 2 281112 0 0 0
21 73 3 320378 0 0 0
21 73 4 326250 0 0 0
21 73 5 276196 0 0 0
21 73 6 186669 0 0 0
21 73 7 104564 0 0 0
21 73 8 53153 0 0 0
21 73 9 26160 0 0 0
21 73 10 12439 0 0 0
21 73 11 5703 0 0 0
21 73 12 2674 0 0 0
21 73 13 1412 0 0 0
21 73 14 850 0 0 0
21 73 15 537 0 0 0
21 73 16 329 0 0 0
21 73 17 186 0 0 0
21 73 18 94 0 0 0
21 73 19 43 0 0 0
21 74 0 109519 0 0 0
21 74 1 153053 0 0 0
21 74 2 189760 0 0 0
21 74 3 217735 0 0 0
21 74 4 228090 0 0 0
21 74 5 201864 0 0 0
21 74 6 141223 0 0 0
21 74 7 80289 0 0 0
21 74 8 41284 0 0 0
21 74 9 20676 0 0 0
21 74 10 10011 0 0 0
21 74 11 4647 0 0 0
21 74 12 2200 0 0 0
21 74 13 1187 0 0 0
21 74 14 737 0 0 0
21 74 15 480 0 0 0
21 74 16 301 0 0 0
21 74 17 172 0 0 0
21 74 18 89 0 0 0
21 74 19 40 0 0 0
21 75 0 64119 0 0 0
21 75 1 88156 0 0 0
21 75 2 107829 0 0 0
21 75 3 122196 0 0 0
21 75 4 127196 0 0 0
21 75 5 114723 0 0 0
21 75 6 82928 0 0 0
21 75 7 48080 0 0 0
21 75 8 24853 0 0 0
21 75 9 12610 0 0 0
21 75 10 6288 0 0 0
21 75 11 3045 0 0 0
21 75 12 1522 0 0 0
21 75 13 874 0 0 0
21 75 14 570 0 0 0
21 75 15 383 0 0 0
21 75 16 244 0 0 0
21 75 17 141 0 0 0
21 75 18 73 0 0 0
21 75 19 33 0 0 0
21 76 0 31808 -246 -391 22
21 76 1 43082 -242 -409 -21
21 76 2 51657 -253 -415 0
21 76 3 56745 -251 -420 -4
21 76 4 57028 -254 -422 0
21 76 5 50742 -254 -425 -3
21 76 6 37320 -253 -423 0
21 76 7 22207 -252 -425 -1
21 76 8 11681 -252 -426 0
21 76 9 6057 -252 -426 0
21 76 10 3150 -252 -427 0
21 76 11 1634 -252 -426 0
21 76 12 897 -252 -425 1
21 76 13 565 -253 -424 0
21 76 14 391 -254 -426 2
21 76 15 270 -254 -423 0
21 76 16 174 -251 -421 3
21 76 17 102 -254 -417 -1
21 76 18 53 -242 -411 21
21 76 19 24 -245 -394 -22
21 77 0 0 -285 -441 7
21 77 1 0 -281 -431 0
21 77 2 0 -261 -436 4
21 77 3 0 -258 -433 0
21 77 4 0 -258 -436 0
21 77 5 0 -262 -438 -2
21 77 6 0 -257 -437 -1
21 77 7 0 -255 -437 0
21 77 8 0 -253 -437 0
21 77 9 0 -252 -437 0
21 77 10 0 -252 -436 0
21 77 11 0 -252 -436 0
21 77 12 0 -254 -437 0
21 77 13 0 -255 -437 0
21 77 14 0 -260 -438 1
21 77 15 0 -257 -436 0
21 77 16 0 -257 -434 -1
21 77 17 0 -260 -437 -5
21 77 18 0 -281 -432 -1
21 77 19 0 -283 -444 -8
21 78 0 0 -484 -844 -18
21 78 1 0 -513 -860 2
21 78 2 0 -379 -636 -10
21 78 3 0 -536 -881 -6
21 78 4 0 -384 -642 -5
21 78 5 0 -541 -890 -6
21 78 6 0 -387 -647 -4
21 78 7 0 -545 -894 -2
21 78 8 0 -387 -646 -1
21 78 9 0 -546 -895 0
21 78 10 0 -387 -646 0
21 78 11 0 -546 -895 0
21 78 12 0 -386 -647 1
21 78 13 0 -545 -893 4
21 78 14 0 -383 -646 4
21 78 15 0 -540 -887 4
21 78 16 0 -379 -643 5
21 78 17 0 -532 -874 1
21 78 18 0 -366 -641 11
21 78 19 0 -492 -841 12
21 79 0 0 -136 -773 -5
21 79 1 0 -113 -758 -9
21 79 2 0 -177 -844 -10
21 79 3 0 -124 -774 -11
21 79 4 0 -182 -862 -7
21 79 5 0 -125 -784 -8
21 79 6 0 -184 -871 -5
21 79 7 0 -126 -790 -3
21 79 8 0 -184 -874 -1
21 79 9 0 -126 -792 0
21 79 10 0 -184 -876 0
21 79 11 0 -126 -792 1
21 79 12 0 -184 -874 2
21 79 13 0 -126 -790 6
21 79 14 0 -184 -871 6
21 79 15 0 -125 -785 9
21 79 16 0 -182 -862 7
21 79 17 0 -122 -769 10
21 79 18 0 -166 -842 4
21 79 19 0 -87 -759 2
21 80 0 0 -58 -489 -4
21 80 1 0 -52 -416 -12
21 80 2 0 -84 -418 -14
21 80 3 0 -54 -410 -3
21 80 4 0 -87 -419 -12
21 80 5 0 -55 -407 1
21 80 6 0 -89 -421 -7
21 80 7 0 -56 -409 7
21 80 8 0 -89 -424 -2
21 80 9 0 -56 -411 12
21 80 10 0 -89 -425 1
21 80 11 0 -56 -411 15
21 80 12 0 -91 -427 6
21 80 13 0 -57 -409 20
21 80 14 0 -90 -425 11
21 80 15 0 -56 -407 23
21 80 16 0 -89 -426 14
21 80 17 0 -84 -422 11
21 80 18 0 -87 -429 3
21 80 19 0 -63 -491 -1
21 81 0 0 -38 -338 -4
21 81 1 0 -83 -346 -12
21 81 2 0 -75 -352 -5
21 81 3 0 -74 -352 -15
21 81 4 0 -73 -352 -12
21 81 5 0 -74 -355 -13
21 81 6 0 -75 -355 -10
21 81 7 0 -75 -357 -7
21 81 8 0 -75 -358 -4
21 81 9 0 -75 -359 -1
21 81 10 0 -75 -359 0
21 81 11 0 -75 -358 1
21 81 12 0 -76 -359 4
21 81 13 0 -75 -357 7
21 81 14 0 -75 -357 9
21 81 15 0 -74 -355 9
